10462	CONSH	2	1997-03-03 00:00:00.000	1997-03-31 00:00:00.000	1997-03-18 00:00:00.000	London	UK
10463	SUPRD	5	1997-03-04 00:00:00.000	1997-04-01 00:00:00.000	1997-03-06 00:00:00.000	Charleroi	Belgium
10464	FURIB	4	1997-03-04 00:00:00.000	1997-04-01 00:00:00.000	1997-03-14 00:00:00.000	Lisboa	Portugal
10465	VAFFE	1	1997-03-05 00:00:00.000	1997-04-02 00:00:00.000	1997-03-14 00:00:00.000	Arhus	Denmark
10466	COMMI	4	1997-03-06 00:00:00.000	1997-04-03 00:00:00.000	1997-03-13 00:00:00.000	Sao Paulo	Brazil
10467	MAGAA	8	1997-03-06 00:00:00.000	1997-04-03 00:00:00.000	1997-03-11 00:00:00.000	Bergamo	Italy
10468	KOENE	3	1997-03-07 00:00:00.000	1997-04-04 00:00:00.000	1997-03-12 00:00:00.000	Brandenburg	Germany
10469	WHITC	1	1997-03-10 00:00:00.000	1997-04-07 00:00:00.000	1997-03-14 00:00:00.000	Seattle	USA
10470	BONAP	4	1997-03-11 00:00:00.000	1997-04-08 00:00:00.000	1997-03-14 00:00:00.000	Marseille	France
10471	BSBEV	2	1997-03-11 00:00:00.000	1997-04-08 00:00:00.000	1997-03-18 00:00:00.000	London	UK
10472	SEVES	8	1997-03-12 00:00:00.000	1997-04-09 00:00:00.000	1997-03-19 00:00:00.000	London	UK
10473	ISLAT	1	1997-03-13 00:00:00.000	1997-03-27 00:00:00.000	1997-03-21 00:00:00.000	Cowes	UK
10474	PERIC	5	1997-03-13 00:00:00.000	1997-04-10 00:00:00.000	1997-03-21 00:00:00.000	Mexico D.F.	Mexico
10475	SUPRD	9	1997-03-14 00:00:00.000	1997-04-11 00:00:00.000	1997-04-04 00:00:00.000	Charleroi	Belgium
10476	HILAA	8	1997-03-17 00:00:00.000	1997-04-14 00:00:00.000	1997-03-24 00:00:00.000	San Cristobal	Venezuela
10477	PRINI	5	1997-03-17 00:00:00.000	1997-04-14 00:00:00.000	1997-03-25 00:00:00.000	Lisboa	Portugal
10478	VICTE	2	1997-03-18 00:00:00.000	1997-04-01 00:00:00.000	1997-03-26 00:00:00.000	Lyon	France
10479	RATTC	3	1997-03-19 00:00:00.000	1997-04-16 00:00:00.000	1997-03-21 00:00:00.000	Albuquerque	USA
10480	FOLIG	6	1997-03-20 00:00:00.000	1997-04-17 00:00:00.000	1997-03-24 00:00:00.000	Lille	France
10481	RICAR	8	1997-03-20 00:00:00.000	1997-04-17 00:00:00.000	1997-03-25 00:00:00.000	Rio de Janeiro	Brazil
10482	LAZYK	1	1997-03-21 00:00:00.000	1997-04-18 00:00:00.000	1997-04-10 00:00:00.000	Walla Walla	USA
10483	WHITC	7	1997-03-24 00:00:00.000	1997-04-21 00:00:00.000	1997-04-25 00:00:00.000	Seattle	USA
10484	BSBEV	3	1997-03-24 00:00:00.000	1997-04-21 00:00:00.000	1997-04-01 00:00:00.000	London	UK
10485	LINOD	4	1997-03-25 00:00:00.000	1997-04-08 00:00:00.000	1997-03-31 00:00:00.000	I. de Margarita	Venezuela
10486	HILAA	1	1997-03-26 00:00:00.000	1997-04-23 00:00:00.000	1997-04-02 00:00:00.000	San Cristobal	Venezuela
10487	QUEEN	2	1997-03-26 00:00:00.000	1997-04-23 00:00:00.000	1997-03-28 00:00:00.000	Sao Paulo	Brazil
10488	FRANK	8	1997-03-27 00:00:00.000	1997-04-24 00:00:00.000	1997-04-02 00:00:00.000	Munchen	Germany
10489	PICCO	6	1997-03-28 00:00:00.000	1997-04-25 00:00:00.000	1997-04-09 00:00:00.000	Salzburg	Austria
10490	HILAA	7	1997-03-31 00:00:00.000	1997-04-28 00:00:00.000	1997-04-03 00:00:00.000	San Cristobal	Venezuela
10491	FURIB	8	1997-03-31 00:00:00.000	1997-04-28 00:00:00.000	1997-04-08 00:00:00.000	Lisboa	Portugal
10492	BOTTM	3	1997-04-01 00:00:00.000	1997-04-29 00:00:00.000	1997-04-11 00:00:00.000	Tsawassen	Canada
10493	LAMAI	4	1997-04-02 00:00:00.000	1997-04-30 00:00:00.000	1997-04-10 00:00:00.000	Toulouse	France
10494	COMMI	4	1997-04-02 00:00:00.000	1997-04-30 00:00:00.000	1997-04-09 00:00:00.000	Sao Paulo	Brazil
10495	LAUGB	3	1997-04-03 00:00:00.000	1997-05-01 00:00:00.000	1997-04-11 00:00:00.000	Vancouver	Canada
10496	TRADH	7	1997-04-04 00:00:00.000	1997-05-02 00:00:00.000	1997-04-07 00:00:00.000	Sao Paulo	Brazil
10497	LEHMS	7	1997-04-04 00:00:00.000	1997-05-02 00:00:00.000	1997-04-07 00:00:00.000	Frankfurt a.M.	Germany
10498	HILAA	8	1997-04-07 00:00:00.000	1997-05-05 00:00:00.000	1997-04-11 00:00:00.000	San Cristobal	Venezuela
10499	LILAS	4	1997-04-08 00:00:00.000	1997-05-06 00:00:00.000	1997-04-16 00:00:00.000	Barquisimeto	Venezuela
10500	LAMAI	6	1997-04-09 00:00:00.000	1997-05-07 00:00:00.000	1997-04-17 00:00:00.000	Toulouse	France
10501	BLAUS	9	1997-04-09 00:00:00.000	1997-05-07 00:00:00.000	1997-04-16 00:00:00.000	Mannheim	Germany
10502	PERIC	2	1997-04-10 00:00:00.000	1997-05-08 00:00:00.000	1997-04-29 00:00:00.000	Mexico D.F.	Mexico
10503	HUNGO	6	1997-04-11 00:00:00.000	1997-05-09 00:00:00.000	1997-04-16 00:00:00.000	Cork	Ireland
10504	WHITC	4	1997-04-11 00:00:00.000	1997-05-09 00:00:00.000	1997-04-18 00:00:00.000	Seattle	USA
10505	MEREP	3	1997-04-14 00:00:00.000	1997-05-12 00:00:00.000	1997-04-21 00:00:00.000	Montreal	Canada
10506	KOENE	9	1997-04-15 00:00:00.000	1997-05-13 00:00:00.000	1997-05-02 00:00:00.000	Brandenburg	Germany
10507	ANTON	7	1997-04-15 00:00:00.000	1997-05-13 00:00:00.000	1997-04-22 00:00:00.000	Mexico D.F.	Mexico
10508	OTTIK	1	1997-04-16 00:00:00.000	1997-05-14 00:00:00.000	1997-05-13 00:00:00.000	Koln	Germany
10509	BLAUS	4	1997-04-17 00:00:00.000	1997-05-15 00:00:00.000	1997-04-29 00:00:00.000	Mannheim	Germany
10510	SAVEA	6	1997-04-18 00:00:00.000	1997-05-16 00:00:00.000	1997-04-28 00:00:00.000	Boise	USA
10511	BONAP	4	1997-04-18 00:00:00.000	1997-05-16 00:00:00.000	1997-04-21 00:00:00.000	Marseille	France
10512	FAMIA	7	1997-04-21 00:00:00.000	1997-05-19 00:00:00.000	1997-04-24 00:00:00.000	Sao Paulo	Brazil
10513	WANDK	7	1997-04-22 00:00:00.000	1997-06-03 00:00:00.000	1997-04-28 00:00:00.000	Stuttgart	Germany
10514	ERNSH	3	1997-04-22 00:00:00.000	1997-05-20 00:00:00.000	1997-05-16 00:00:00.000	Graz	Austria
10515	QUICK	2	1997-04-23 00:00:00.000	1997-05-07 00:00:00.000	1997-05-23 00:00:00.000	Cunewalde	Germany
10516	HUNGO	2	1997-04-24 00:00:00.000	1997-05-22 00:00:00.000	1997-05-01 00:00:00.000	Cork	Ireland
10517	NORTS	3	1997-04-24 00:00:00.000	1997-05-22 00:00:00.000	1997-04-29 00:00:00.000	London	UK
10518	TORTU	4	1997-04-25 00:00:00.000	1997-05-09 00:00:00.000	1997-05-05 00:00:00.000	Mexico D.F.	Mexico
10519	CHOPS	6	1997-04-28 00:00:00.000	1997-05-26 00:00:00.000	1997-05-01 00:00:00.000	Bern	Switzerland
10520	SANTG	7	1997-04-29 00:00:00.000	1997-05-27 00:00:00.000	1997-05-01 00:00:00.000	Stavern	Norway
10521	CACTU	8	1997-04-29 00:00:00.000	1997-05-27 00:00:00.000	1997-05-02 00:00:00.000	Buenos Aires	Argentina
10522	LEHMS	4	1997-04-30 00:00:00.000	1997-05-28 00:00:00.000	1997-05-06 00:00:00.000	Frankfurt a.M.	Germany
10523	SEVES	7	1997-05-01 00:00:00.000	1997-05-29 00:00:00.000	1997-05-30 00:00:00.000	London	UK
10524	BERGS	1	1997-05-01 00:00:00.000	1997-05-29 00:00:00.000	1997-05-07 00:00:00.000	Lulea	Sweden
10525	BONAP	1	1997-05-02 00:00:00.000	1997-05-30 00:00:00.000	1997-05-23 00:00:00.000	Marseille	France
10526	WARTH	4	1997-05-05 00:00:00.000	1997-06-02 00:00:00.000	1997-05-15 00:00:00.000	Oulu	Finland
10527	QUICK	7	1997-05-05 00:00:00.000	1997-06-02 00:00:00.000	1997-05-07 00:00:00.000	Cunewalde	Germany
10528	GREAL	6	1997-05-06 00:00:00.000	1997-05-20 00:00:00.000	1997-05-09 00:00:00.000	Eugene	USA
10529	MAISD	5	1997-05-07 00:00:00.000	1997-06-04 00:00:00.000	1997-05-09 00:00:00.000	Bruxelles	Belgium
10530	PICCO	3	1997-05-08 00:00:00.000	1997-06-05 00:00:00.000	1997-05-12 00:00:00.000	Salzburg	Austria
10531	OCEAN	7	1997-05-08 00:00:00.000	1997-06-05 00:00:00.000	1997-05-19 00:00:00.000	Buenos Aires	Argentina
10532	EASTC	7	1997-05-09 00:00:00.000	1997-06-06 00:00:00.000	1997-05-12 00:00:00.000	London	UK
10533	FOLKO	8	1997-05-12 00:00:00.000	1997-06-09 00:00:00.000	1997-05-22 00:00:00.000	Bracke	Sweden
10534	LEHMS	8	1997-05-12 00:00:00.000	1997-06-09 00:00:00.000	1997-05-14 00:00:00.000	Frankfurt a.M.	Germany
10535	ANTON	4	1997-05-13 00:00:00.000	1997-06-10 00:00:00.000	1997-05-21 00:00:00.000	Mexico D.F.	Mexico
10536	LEHMS	3	1997-05-14 00:00:00.000	1997-06-11 00:00:00.000	1997-06-06 00:00:00.000	Frankfurt a.M.	Germany
10537	RICSU	1	1997-05-14 00:00:00.000	1997-05-28 00:00:00.000	1997-05-19 00:00:00.000	Geneve	Switzerland
10538	BSBEV	9	1997-05-15 00:00:00.000	1997-06-12 00:00:00.000	1997-05-16 00:00:00.000	London	UK
10539	BSBEV	6	1997-05-16 00:00:00.000	1997-06-13 00:00:00.000	1997-05-23 00:00:00.000	London	UK
10540	QUICK	3	1997-05-19 00:00:00.000	1997-06-16 00:00:00.000	1997-06-13 00:00:00.000	Cunewalde	Germany
10541	HANAR	2	1997-05-19 00:00:00.000	1997-06-16 00:00:00.000	1997-05-29 00:00:00.000	Rio de Janeiro	Brazil
10542	KOENE	1	1997-05-20 00:00:00.000	1997-06-17 00:00:00.000	1997-05-26 00:00:00.000	Brandenburg	Germany
10543	LILAS	8	1997-05-21 00:00:00.000	1997-06-18 00:00:00.000	1997-05-23 00:00:00.000	Barquisimeto	Venezuela
10544	LONEP	4	1997-05-21 00:00:00.000	1997-06-18 00:00:00.000	1997-05-30 00:00:00.000	Portland	USA
10545	LAZYK	8	1997-05-22 00:00:00.000	1997-06-19 00:00:00.000	1997-06-26 00:00:00.000	Walla Walla	USA
10546	VICTE	1	1997-05-23 00:00:00.000	1997-06-20 00:00:00.000	1997-05-27 00:00:00.000	Lyon	France
10547	SEVES	3	1997-05-23 00:00:00.000	1997-06-20 00:00:00.000	1997-06-02 00:00:00.000	London	UK
10548	TOMSP	3	1997-05-26 00:00:00.000	1997-06-23 00:00:00.000	1997-06-02 00:00:00.000	Munster	Germany
10549	QUICK	5	1997-05-27 00:00:00.000	1997-06-10 00:00:00.000	1997-05-30 00:00:00.000	Cunewalde	Germany
10550	GODOS	7	1997-05-28 00:00:00.000	1997-06-25 00:00:00.000	1997-06-06 00:00:00.000	Sevilla	Spain
10551	FURIB	4	1997-05-28 00:00:00.000	1997-07-09 00:00:00.000	1997-06-06 00:00:00.000	Lisboa	Portugal
10552	HILAA	2	1997-05-29 00:00:00.000	1997-06-26 00:00:00.000	1997-06-05 00:00:00.000	San Cristobal	Venezuela
10553	WARTH	2	1997-05-30 00:00:00.000	1997-06-27 00:00:00.000	1997-06-03 00:00:00.000	Oulu	Finland
10554	OTTIK	4	1997-05-30 00:00:00.000	1997-06-27 00:00:00.000	1997-06-05 00:00:00.000	Koln	Germany
10555	SAVEA	6	1997-06-02 00:00:00.000	1997-06-30 00:00:00.000	1997-06-04 00:00:00.000	Boise	USA
10556	SIMOB	2	1997-06-03 00:00:00.000	1997-07-15 00:00:00.000	1997-06-13 00:00:00.000	Kobenhavn	Denmark
10557	LEHMS	9	1997-06-03 00:00:00.000	1997-06-17 00:00:00.000	1997-06-06 00:00:00.000	Frankfurt a.M.	Germany
10558	AROUT	1	1997-06-04 00:00:00.000	1997-07-02 00:00:00.000	1997-06-10 00:00:00.000	Colchester	UK
10559	BLONP	6	1997-06-05 00:00:00.000	1997-07-03 00:00:00.000	1997-06-13 00:00:00.000	Strasbourg	France
10560	FRANK	8	1997-06-06 00:00:00.000	1997-07-04 00:00:00.000	1997-06-09 00:00:00.000	Munchen	Germany
10561	FOLKO	2	1997-06-06 00:00:00.000	1997-07-04 00:00:00.000	1997-06-09 00:00:00.000	Bracke	Sweden
10562	REGGC	1	1997-06-09 00:00:00.000	1997-07-07 00:00:00.000	1997-06-12 00:00:00.000	Reggio Emilia	Italy
10563	RICAR	2	1997-06-10 00:00:00.000	1997-07-22 00:00:00.000	1997-06-24 00:00:00.000	Rio de Janeiro	Brazil
10564	RATTC	4	1997-06-10 00:00:00.000	1997-07-08 00:00:00.000	1997-06-16 00:00:00.000	Albuquerque	USA
10565	MEREP	8	1997-06-11 00:00:00.000	1997-07-09 00:00:00.000	1997-06-18 00:00:00.000	Montreal	Canada
10566	BLONP	9	1997-06-12 00:00:00.000	1997-07-10 00:00:00.000	1997-06-18 00:00:00.000	Strasbourg	France
10567	HUNGO	1	1997-06-12 00:00:00.000	1997-07-10 00:00:00.000	1997-06-17 00:00:00.000	Cork	Ireland
10568	GALED	3	1997-06-13 00:00:00.000	1997-07-11 00:00:00.000	1997-07-09 00:00:00.000	Barcelona	Spain
10569	RATTC	5	1997-06-16 00:00:00.000	1997-07-14 00:00:00.000	1997-07-11 00:00:00.000	Albuquerque	USA
10570	MEREP	3	1997-06-17 00:00:00.000	1997-07-15 00:00:00.000	1997-06-19 00:00:00.000	Montreal	Canada
10571	ERNSH	8	1997-06-17 00:00:00.000	1997-07-29 00:00:00.000	1997-07-04 00:00:00.000	Graz	Austria
10572	BERGS	3	1997-06-18 00:00:00.000	1997-07-16 00:00:00.000	1997-06-25 00:00:00.000	Lulea	Sweden
10573	ANTON	7	1997-06-19 00:00:00.000	1997-07-17 00:00:00.000	1997-06-20 00:00:00.000	Mexico D.F.	Mexico
10574	TRAIH	4	1997-06-19 00:00:00.000	1997-07-17 00:00:00.000	1997-06-30 00:00:00.000	Kirkland	USA
10575	MORGK	5	1997-06-20 00:00:00.000	1997-07-04 00:00:00.000	1997-06-30 00:00:00.000	Leipzig	Germany
10576	TORTU	3	1997-06-23 00:00:00.000	1997-07-07 00:00:00.000	1997-06-30 00:00:00.000	Mexico D.F.	Mexico
10577	TRAIH	9	1997-06-23 00:00:00.000	1997-08-04 00:00:00.000	1997-06-30 00:00:00.000	Kirkland	USA
10578	BSBEV	4	1997-06-24 00:00:00.000	1997-07-22 00:00:00.000	1997-07-25 00:00:00.000	London	UK
10579	LETSS	1	1997-06-25 00:00:00.000	1997-07-23 00:00:00.000	1997-07-04 00:00:00.000	San Francisco	USA
10580	OTTIK	4	1997-06-26 00:00:00.000	1997-07-24 00:00:00.000	1997-07-01 00:00:00.000	Koln	Germany
10581	FAMIA	3	1997-06-26 00:00:00.000	1997-07-24 00:00:00.000	1997-07-02 00:00:00.000	Sao Paulo	Brazil
10582	BLAUS	3	1997-06-27 00:00:00.000	1997-07-25 00:00:00.000	1997-07-14 00:00:00.000	Mannheim	Germany
10583	WARTH	2	1997-06-30 00:00:00.000	1997-07-28 00:00:00.000	1997-07-04 00:00:00.000	Oulu	Finland
10584	BLONP	4	1997-06-30 00:00:00.000	1997-07-28 00:00:00.000	1997-07-04 00:00:00.000	Strasbourg	France
10585	WELLI	7	1997-07-01 00:00:00.000	1997-07-29 00:00:00.000	1997-07-10 00:00:00.000	Resende	Brazil
10586	REGGC	9	1997-07-02 00:00:00.000	1997-07-30 00:00:00.000	1997-07-09 00:00:00.000	Reggio Emilia	Italy
10587	QUEDE	1	1997-07-02 00:00:00.000	1997-07-30 00:00:00.000	1997-07-09 00:00:00.000	Rio de Janeiro	Brazil
10588	QUICK	2	1997-07-03 00:00:00.000	1997-07-31 00:00:00.000	1997-07-10 00:00:00.000	Cunewalde	Germany
10589	GREAL	8	1997-07-04 00:00:00.000	1997-08-01 00:00:00.000	1997-07-14 00:00:00.000	Eugene	USA
10590	MEREP	4	1997-07-07 00:00:00.000	1997-08-04 00:00:00.000	1997-07-14 00:00:00.000	Montreal	Canada
10591	VAFFE	1	1997-07-07 00:00:00.000	1997-07-21 00:00:00.000	1997-07-16 00:00:00.000	Arhus	Denmark
10592	LEHMS	3	1997-07-08 00:00:00.000	1997-08-05 00:00:00.000	1997-07-16 00:00:00.000	Frankfurt a.M.	Germany
10593	LEHMS	7	1997-07-09 00:00:00.000	1997-08-06 00:00:00.000	1997-08-13 00:00:00.000	Frankfurt a.M.	Germany
10594	OLDWO	3	1997-07-09 00:00:00.000	1997-08-06 00:00:00.000	1997-07-16 00:00:00.000	Anchorage	USA
10595	ERNSH	2	1997-07-10 00:00:00.000	1997-08-07 00:00:00.000	1997-07-14 00:00:00.000	Graz	Austria
10596	WHITC	8	1997-07-11 00:00:00.000	1997-08-08 00:00:00.000	1997-08-12 00:00:00.000	Seattle	USA
10597	PICCO	7	1997-07-11 00:00:00.000	1997-08-08 00:00:00.000	1997-07-18 00:00:00.000	Salzburg	Austria
10598	RATTC	1	1997-07-14 00:00:00.000	1997-08-11 00:00:00.000	1997-07-18 00:00:00.000	Albuquerque	USA
10599	BSBEV	6	1997-07-15 00:00:00.000	1997-08-26 00:00:00.000	1997-07-21 00:00:00.000	London	UK
10600	HUNGC	4	1997-07-16 00:00:00.000	1997-08-13 00:00:00.000	1997-07-21 00:00:00.000	Elgin	USA
10601	HILAA	7	1997-07-16 00:00:00.000	1997-08-27 00:00:00.000	1997-07-22 00:00:00.000	San Cristobal	Venezuela
10602	VAFFE	8	1997-07-17 00:00:00.000	1997-08-14 00:00:00.000	1997-07-22 00:00:00.000	Arhus	Denmark
10603	SAVEA	8	1997-07-18 00:00:00.000	1997-08-15 00:00:00.000	1997-08-08 00:00:00.000	Boise	USA
10604	FURIB	1	1997-07-18 00:00:00.000	1997-08-15 00:00:00.000	1997-07-29 00:00:00.000	Lisboa	Portugal
10605	MEREP	1	1997-07-21 00:00:00.000	1997-08-18 00:00:00.000	1997-07-29 00:00:00.000	Montreal	Canada
10606	TRADH	4	1997-07-22 00:00:00.000	1997-08-19 00:00:00.000	1997-07-31 00:00:00.000	Sao Paulo	Brazil
10607	SAVEA	5	1997-07-22 00:00:00.000	1997-08-19 00:00:00.000	1997-07-25 00:00:00.000	Boise	USA
10608	TOMSP	4	1997-07-23 00:00:00.000	1997-08-20 00:00:00.000	1997-08-01 00:00:00.000	Munster	Germany
10609	DUMON	7	1997-07-24 00:00:00.000	1997-08-21 00:00:00.000	1997-07-30 00:00:00.000	Nantes	France
10610	LAMAI	8	1997-07-25 00:00:00.000	1997-08-22 00:00:00.000	1997-08-06 00:00:00.000	Toulouse	France
10611	WOLZA	6	1997-07-25 00:00:00.000	1997-08-22 00:00:00.000	1997-08-01 00:00:00.000	Warszawa	Poland
10612	SAVEA	1	1997-07-28 00:00:00.000	1997-08-25 00:00:00.000	1997-08-01 00:00:00.000	Boise	USA
10613	HILAA	4	1997-07-29 00:00:00.000	1997-08-26 00:00:00.000	1997-08-01 00:00:00.000	San Cristobal	Venezuela
10614	BLAUS	8	1997-07-29 00:00:00.000	1997-08-26 00:00:00.000	1997-08-01 00:00:00.000	Mannheim	Germany
10615	WILMK	2	1997-07-30 00:00:00.000	1997-08-27 00:00:00.000	1997-08-06 00:00:00.000	Helsinki	Finland
10616	GREAL	1	1997-07-31 00:00:00.000	1997-08-28 00:00:00.000	1997-08-05 00:00:00.000	Eugene	USA
10617	GREAL	4	1997-07-31 00:00:00.000	1997-08-28 00:00:00.000	1997-08-04 00:00:00.000	Eugene	USA
10618	MEREP	1	1997-08-01 00:00:00.000	1997-09-12 00:00:00.000	1997-08-08 00:00:00.000	Montreal	Canada
10619	MEREP	3	1997-08-04 00:00:00.000	1997-09-01 00:00:00.000	1997-08-07 00:00:00.000	Montreal	Canada
10620	LAUGB	2	1997-08-05 00:00:00.000	1997-09-02 00:00:00.000	1997-08-14 00:00:00.000	Vancouver	Canada
10621	ISLAT	4	1997-08-05 00:00:00.000	1997-09-02 00:00:00.000	1997-08-11 00:00:00.000	Cowes	UK
10622	RICAR	4	1997-08-06 00:00:00.000	1997-09-03 00:00:00.000	1997-08-11 00:00:00.000	Rio de Janeiro	Brazil
10623	FRANK	8	1997-08-07 00:00:00.000	1997-09-04 00:00:00.000	1997-08-12 00:00:00.000	Munchen	Germany
10624	THECR	4	1997-08-07 00:00:00.000	1997-09-04 00:00:00.000	1997-08-19 00:00:00.000	Butte	USA
10625	ANATR	3	1997-08-08 00:00:00.000	1997-09-05 00:00:00.000	1997-08-14 00:00:00.000	Mexico D.F.	Mexico
10626	BERGS	1	1997-08-11 00:00:00.000	1997-09-08 00:00:00.000	1997-08-20 00:00:00.000	Lulea	Sweden
10627	SAVEA	8	1997-08-11 00:00:00.000	1997-09-22 00:00:00.000	1997-08-21 00:00:00.000	Boise	USA
10628	BLONP	4	1997-08-12 00:00:00.000	1997-09-09 00:00:00.000	1997-08-20 00:00:00.000	Strasbourg	France
10629	GODOS	4	1997-08-12 00:00:00.000	1997-09-09 00:00:00.000	1997-08-20 00:00:00.000	Sevilla	Spain
10630	KOENE	1	1997-08-13 00:00:00.000	1997-09-10 00:00:00.000	1997-08-19 00:00:00.000	Brandenburg	Germany
10631	LAMAI	8	1997-08-14 00:00:00.000	1997-09-11 00:00:00.000	1997-08-15 00:00:00.000	Toulouse	France
10632	WANDK	8	1997-08-14 00:00:00.000	1997-09-11 00:00:00.000	1997-08-19 00:00:00.000	Stuttgart	Germany
10633	ERNSH	7	1997-08-15 00:00:00.000	1997-09-12 00:00:00.000	1997-08-18 00:00:00.000	Graz	Austria
10634	FOLIG	4	1997-08-15 00:00:00.000	1997-09-12 00:00:00.000	1997-08-21 00:00:00.000	Lille	France
10635	MAGAA	8	1997-08-18 00:00:00.000	1997-09-15 00:00:00.000	1997-08-21 00:00:00.000	Bergamo	Italy
10636	WARTH	4	1997-08-19 00:00:00.000	1997-09-16 00:00:00.000	1997-08-26 00:00:00.000	Oulu	Finland
10637	QUEEN	6	1997-08-19 00:00:00.000	1997-09-16 00:00:00.000	1997-08-26 00:00:00.000	Sao Paulo	Brazil
10638	LINOD	3	1997-08-20 00:00:00.000	1997-09-17 00:00:00.000	1997-09-01 00:00:00.000	I. de Margarita	Venezuela
10639	SANTG	7	1997-08-20 00:00:00.000	1997-09-17 00:00:00.000	1997-08-27 00:00:00.000	Stavern	Norway
10640	WANDK	4	1997-08-21 00:00:00.000	1997-09-18 00:00:00.000	1997-08-28 00:00:00.000	Stuttgart	Germany
10641	HILAA	4	1997-08-22 00:00:00.000	1997-09-19 00:00:00.000	1997-08-26 00:00:00.000	San Cristobal	Venezuela
10642	SIMOB	7	1997-08-22 00:00:00.000	1997-09-19 00:00:00.000	1997-09-05 00:00:00.000	Kobenhavn	Denmark
10643	ALFKI	6	1997-08-25 00:00:00.000	1997-09-22 00:00:00.000	1997-09-02 00:00:00.000	Berlin	Germany
10644	WELLI	3	1997-08-25 00:00:00.000	1997-09-22 00:00:00.000	1997-09-01 00:00:00.000	Resende	Brazil
10645	HANAR	4	1997-08-26 00:00:00.000	1997-09-23 00:00:00.000	1997-09-02 00:00:00.000	Rio de Janeiro	Brazil
10646	HUNGO	9	1997-08-27 00:00:00.000	1997-10-08 00:00:00.000	1997-09-03 00:00:00.000	Cork	Ireland
10647	QUEDE	4	1997-08-27 00:00:00.000	1997-09-10 00:00:00.000	1997-09-03 00:00:00.000	Rio de Janeiro	Brazil
10648	RICAR	5	1997-08-28 00:00:00.000	1997-10-09 00:00:00.000	1997-09-09 00:00:00.000	Rio de Janeiro	Brazil
10649	MAISD	5	1997-08-28 00:00:00.000	1997-09-25 00:00:00.000	1997-08-29 00:00:00.000	Bruxelles	Belgium
10650	FAMIA	5	1997-08-29 00:00:00.000	1997-09-26 00:00:00.000	1997-09-03 00:00:00.000	Sao Paulo	Brazil
10651	WANDK	8	1997-09-01 00:00:00.000	1997-09-29 00:00:00.000	1997-09-11 00:00:00.000	Stuttgart	Germany
10652	GOURL	4	1997-09-01 00:00:00.000	1997-09-29 00:00:00.000	1997-09-08 00:00:00.000	Campinas	Brazil
10653	FRANK	1	1997-09-02 00:00:00.000	1997-09-30 00:00:00.000	1997-09-19 00:00:00.000	Munchen	Germany
10654	BERGS	5	1997-09-02 00:00:00.000	1997-09-30 00:00:00.000	1997-09-11 00:00:00.000	Lulea	Sweden
10655	REGGC	1	1997-09-03 00:00:00.000	1997-10-01 00:00:00.000	1997-09-11 00:00:00.000	Reggio Emilia	Italy
10656	GREAL	6	1997-09-04 00:00:00.000	1997-10-02 00:00:00.000	1997-09-10 00:00:00.000	Eugene	USA
10657	SAVEA	2	1997-09-04 00:00:00.000	1997-10-02 00:00:00.000	1997-09-15 00:00:00.000	Boise	USA
10658	QUICK	4	1997-09-05 00:00:00.000	1997-10-03 00:00:00.000	1997-09-08 00:00:00.000	Cunewalde	Germany
10659	QUEEN	7	1997-09-05 00:00:00.000	1997-10-03 00:00:00.000	1997-09-10 00:00:00.000	Sao Paulo	Brazil
10660	HUNGC	8	1997-09-08 00:00:00.000	1997-10-06 00:00:00.000	1997-10-15 00:00:00.000	Elgin	USA
10661	HUNGO	7	1997-09-09 00:00:00.000	1997-10-07 00:00:00.000	1997-09-15 00:00:00.000	Cork	Ireland
10662	LONEP	3	1997-09-09 00:00:00.000	1997-10-07 00:00:00.000	1997-09-18 00:00:00.000	Portland	USA
10663	BONAP	2	1997-09-10 00:00:00.000	1997-09-24 00:00:00.000	1997-10-03 00:00:00.000	Marseille	France
10664	FURIB	1	1997-09-10 00:00:00.000	1997-10-08 00:00:00.000	1997-09-19 00:00:00.000	Lisboa	Portugal
10665	LONEP	1	1997-09-11 00:00:00.000	1997-10-09 00:00:00.000	1997-09-17 00:00:00.000	Portland	USA
10666	RICSU	7	1997-09-12 00:00:00.000	1997-10-10 00:00:00.000	1997-09-22 00:00:00.000	Geneve	Switzerland
10667	ERNSH	7	1997-09-12 00:00:00.000	1997-10-10 00:00:00.000	1997-09-19 00:00:00.000	Graz	Austria
10668	WANDK	1	1997-09-15 00:00:00.000	1997-10-13 00:00:00.000	1997-09-23 00:00:00.000	Stuttgart	Germany
10669	SIMOB	2	1997-09-15 00:00:00.000	1997-10-13 00:00:00.000	1997-09-22 00:00:00.000	Kobenhavn	Denmark
10670	FRANK	4	1997-09-16 00:00:00.000	1997-10-14 00:00:00.000	1997-09-18 00:00:00.000	Munchen	Germany
10671	FRANR	1	1997-09-17 00:00:00.000	1997-10-15 00:00:00.000	1997-09-24 00:00:00.000	Nantes	France
10672	BERGS	9	1997-09-17 00:00:00.000	1997-10-01 00:00:00.000	1997-09-26 00:00:00.000	Lulea	Sweden
10673	WILMK	2	1997-09-18 00:00:00.000	1997-10-16 00:00:00.000	1997-09-19 00:00:00.000	Helsinki	Finland
10674	ISLAT	4	1997-09-18 00:00:00.000	1997-10-16 00:00:00.000	1997-09-30 00:00:00.000	Cowes	UK
